ID_Ticket,Fecha_Hora,RUT_Cliente,Mesa,Producto_Categoria,Producto_Detail,Cantidad,Precio_Unitario_IVA,Metodo_Pago
TX-23262,23/09/2025 14:43,Consumidor Final,Mesa 7,bebestibles,Jugo Arándanos,1.0,3100,Débito
TX-23263,23/09/2025 14:51,21445887-5,Mesa 7,reposteria,dona rellena,1.0,2200,Débito
TX-23263,23/09/2025 16:02,21445887-5,Mesa 7,Bebestibles,MATCHA LATTE,1.0,3600,Débito
TX-23263,2025-09-23 17:55:41,21445887-5,Mesa 7,Cafés,Té Blanco,2.0,$ 2.300,Débito
TX-23264,2025-09-23 18:18:08,Consumidor Final,Para Llevar,Cafe,Cafe Late,1.0,3200,Crédito
TX-23264,23/09/2025 18:20,Consumidor Final,Para Llevar,Sándwiches,CROISSANT MECHADA,1.0,5690,Crédito
TX-23264,2025-09-23 18:25:36,Consumidor Final,Para Llevar,cafes,TE VERDE,1.0,2100,Crédito
TX-23265,2025-09-23 18:28:34,Consumidor Final,Mesa 7,Cafe,TE VERDE,3.0,2100,Débito
TX-23265,23/09/2025 18:35,Consumidor Final,Mesa 7,Sándwiches,Croissant J/Q,2.0,4500,Débito
TX-23265,2025-09-23 18:55:31,Consumidor Final,Mesa 7,SANDWICH,CROISSANT MECHADA,1.0,5690,Débito
TX-23266,2025-09-23 19:01:26,Consumidor Final,Mesa 7,Cafés,Té Negro,1.0,2100,Débito
TX-23266,2025-09-23 19:04:43,Consumidor Final,Mesa 7,Repostería,medialuna,1.0,1400,Débito
TX-23266,2025-09-23 19:05:48,Consumidor Final,Mesa 7,CAFÉ,Mocaccino,3.0,3400,Débito
TX-23267,45923.8004,Consumidor Final,Mesa 9,sandwicheria,Sándwich J/Q,1.0,3800,Débito
TX-23267,45923.8008,Consumidor Final,Mesa 9,Sandwichería,Sándwich Caprese,2.0,4990,Débito
TX-23267,2025-09-23 19:14:48,Consumidor Final,Mesa 9,Repostería,WAFFLE MANJAR,1.0,3200,Débito
TX-23268,2025-09-23 19:24:20,Consumidor Final,Para Llevar,sandwicheria,Sándwich Mechada Queso,1.0,5490,Débito
TX-23268,2025-09-23 19:26:15,Consumidor Final,Para Llevar,Reposteria ,donas,1.0,2200,Débito
TX-23268,2025-09-23 19:47:31,Consumidor Final,Para Llevar,Reposteria ,muffin arandano,1.0,2100,Débito
TX-23269,2025-09-23 19:50:19,Consumidor Final,Mesa 8,Cafés,Mocaccino,1.0,3400,Débito
TX-23269,2025-09-24 08:34:02,Consumidor Final,Mesa 8,bebestibles,Jugo de Piña,2.0,$ 2.990,Débito
TX-23269,45924.3751,Consumidor Final,Mesa 8,Repostería,DONAS RELLENAS,1.0,2200,Débito
TX-23270,2025-09-24 09:00:21,Consumidor Final,Para Llevar,sandwicheria,sandwich mechada queso,1.0,5490,Crédito
TX-23270,2025-09-24 09:01:22,Consumidor Final,Para Llevar,Bebestibles,LECHE PLATANO,3.0,2700,Crédito
TX-23270,2025-09-24 09:04:20,Consumidor Final,Para Llevar,Repostería,donas,3.0,2200,Crédito
TX-23271,2025-09-24 09:27:22,Consumidor Final,Mesa 8,SANDWICH,Croissant J/Q,2.0,4500,Débito
TX-23271,2025-09-24 09:31:58,Consumidor Final,Mesa 8,Sándwiches,croissant mechada,1.0,5690,Débito
TX-23271,2025-09-24 09:34:36,Consumidor Final,Mesa 8,sandwicheria,Croissant Jamón Queso,1.0,4500,Débito
TX-23272,45924.4043,Consumidor Final,Mesa 9,reposteria,muffin vainilla,2.0,2100,Crédito
TX-23272,45924.4071,Consumidor Final,Mesa 9,cafes,flat white,1.0,3000,Crédito
TX-23272,24/09/2025 10:00,Consumidor Final,Mesa 9,Repostería,waffle manjar,3.0,3200,Crédito
TX-23273,2025-09-24 10:07:52,Consumidor Final,Mesa 6,Reposteria ,Medialuna Manjar,1.0,$ 1.600,Transferencia
TX-23273,2025-09-24 10:08:47,Consumidor Final,Mesa 6,Bebestibles,Jugo de Arándano,3.0,3100,Transferencia
TX-23273,24/09/2025 12:27,Consumidor Final,Mesa 6,Repostería,Medialunas,2.0,1400,Transferencia
TX-23274,24/09/2025 13:55,Consumidor Final,Mesa 5,Bebestibles,jugo de piña,2.0,2990,Débito
TX-23274,2025-09-24 16:57:39,Consumidor Final,Mesa 5,Bebestibles,matcha latte,3.0,3600,Débito
TX-23274,24/09/2025 18:00,Consumidor Final,Mesa 5,bebestibles,Leche Plátano,1.0,$ 2.700,Débito
TX-23275,24/09/2025 18:05,Consumidor Final,Para Llevar,Sándwiches,croissant jq,1.0,4500,Débito
TX-23275,2025-09-24 18:19:27,Consumidor Final,Para Llevar,cafes,te verde,3.0,2100,Débito
TX-23275,2025-09-24 18:35:49,Consumidor Final,Para Llevar,reposteria,Muffin Arandanos ,2.0,2100,Débito
TX-23275,2025-09-24 18:35:49,Consumidor Final,Para Llevar,reposteria,Muffin Arandanos ,2.0,2100,Débito
TX-23276,2025-09-24 18:59:51,Consumidor Final,Para Llevar,Reposteria ,Medialuna Dulce ,1.0,1400,Débito
TX-23276,24/09/2025 19:07,Consumidor Final,Para Llevar,sandwicheria,Aliado,3.0,$ 3.800,Débito
TX-23276,2025-09-24 19:18:15,Consumidor Final,Para Llevar,Bebestibles,Jugo Arándanos,2.0,3100,Débito
TX-23277,2025-09-24 19:19:53,Consumidor Final,Mesa 2,Sandwichería,sandwich jamon queso,1.0,3800,Débito
TX-23277,2025-09-24 19:19:53,Consumidor Final,Mesa 2,Sandwichería,sandwich jamon queso,1.0,3800,Débito
TX-23277,2025-09-24 19:30:06,Consumidor Final,Mesa 2,Repostería,Medialuna Manjar,1.0,1600,Débito
TX-23277,2025-09-24 19:49:22,Consumidor Final,Mesa 2,SANDWICH,Croissant J/Q,1.0,4500,Débito
TX-23278,24/09/2025 19:50,Consumidor Final,Para Llevar,Sandwichería,Croissant Jamón Queso,1.0,$ 4.500,Crédito
TX-23278,2025-09-24 19:50:29,Consumidor Final,Para Llevar,cafes,Capu ,2.0,$ 3.100,Crédito
TX-23278,2025-09-25 08:26:13,Consumidor Final,Para Llevar,CAFÉ,Capuccino,2.0,3100,Crédito
TX-23279,2025-09-25 09:02:30,Consumidor Final,Para Llevar,SANDWICH,croissant jq,2.0,4500,Crédito
TX-23279,45925.3877,Consumidor Final,Para Llevar,BEBIDAS,JUGO NARANJA,3.0,2990,Crédito
TX-23279,2025-09-25 09:30:13,Consumidor Final,Para Llevar,reposteria,medialuna manjar,1.0,1600,Crédito
TX-23280,45925.4045,Consumidor Final,Mesa 5,PASTELERIA,Muffin Arandanos ,2.0,2100,Débito
TX-23280,2025-09-25 09:52:59,Consumidor Final,Mesa 5,Bebestible,Leche Plátano,1.0,2700,Débito
TX-23280,25/09/2025 09:54,Consumidor Final,Mesa 5,BEBIDAS,Té Matcha Latte,1.0,$ 3.600,Débito
TX-23281,2025-09-25 09:54:24,Consumidor Final,Para Llevar,Cafés,Té Verde,3.0,$ 2.100,Débito
TX-23281,25/09/2025 09:55,Consumidor Final,Para Llevar,Sandwichería,Sandwich Caprese Ciabatta,1.0,4990,Débito
TX-23281,2025-09-25 10:18:57,Consumidor Final,Para Llevar,SANDWICH,CROISSANT MECHADA,1.0,5690,Débito
TX-23282,2025-09-25 13:54:51,Consumidor Final,Mesa 3,Cafe,Capuccino,3.0,3100,Crédito
TX-23282,2025-09-25 14:27:53,Consumidor Final,Mesa 3,Repostería,DONAS RELLENAS,3.0,2200,Crédito
TX-23282,2025-09-25 14:35:22,Consumidor Final,Mesa 3,Sándwiches,croissant jq,2.0,4500,Crédito
TX-23283,2025-09-25 16:04:33,Consumidor Final,Mesa 9,SANDWICH,CROISSANT MECHADA,2.0,5690,Débito
TX-23283,2025-09-25 18:12:24,Consumidor Final,Mesa 9,Cafe,Flat White,1.0,3000,Débito
TX-23283,2025-09-25 18:25:36,Consumidor Final,Mesa 9,Bebestible,Leche con Plátano,1.0,2700,Débito
TX-23284,45925.7868,11223344-5,Mesa 1,bebestibles,Jugo de Arándano,1.0,3100,Débito
TX-23284,2025-09-25 19:22:57,11223344-5,Mesa 1,Sándwiches,CROISSANT MECHADA,1.0,5690,Débito
TX-23284,2025-09-25 19:26:54,11223344-5,Mesa 1,cafes,cafe americano,1.0,2200,Débito
TX-23285,2025-09-25 19:33:09,Consumidor Final,Mesa 1,PASTELERIA,Medialuna Dulce,1.0,1400,Crédito
TX-23285,26/09/2025 09:10,Consumidor Final,Mesa 1,Cafe,Té Blanco,1.0,2300,Crédito
TX-23285,2025-09-26 09:13:49,Consumidor Final,Mesa 1,Cafe,Americano,1.0,2200,Crédito
TX-23286,2025-09-26 09:19:44,Consumidor Final,Para Llevar,Bebestible,matcha latte,2.0,3600,Efectivo
TX-23286,2025-09-26 09:23:17,Consumidor Final,Para Llevar,Bebestible,jugo naranja,3.0,2990,Efectivo
TX-23286,45926.3922,Consumidor Final,Para Llevar,Cafe,Café Latte,3.0,3200,Efectivo
TX-23287,2025-09-26 09:25:42,Consumidor Final,Mesa 6,Sandwichería,Sándwich Mechada Queso,2.0,5490,Débito
TX-23287,26/09/2025 09:29,Consumidor Final,Mesa 6,Repostería,Muffin de Arándanos,3.0,2100,Débito
TX-23287,2025-09-26 09:31:09,Consumidor Final,Mesa 6,Sandwichería,Croissant J/Q,1.0,4500,Débito
TX-23288,45926.4005,Consumidor Final,Mesa 8,sandwicheria,Croissant Mechada Queso,3.0,5690,Débito
TX-23288,2025-09-26 09:51:42,Consumidor Final,Mesa 8,bebestibles,JUGO ARANDANO,3.0,$ 3.100,Débito
TX-23288,26/09/2025 09:54,Consumidor Final,Mesa 8,sandwicheria,Sándwich Jamón-Queso,1.0,3800,Débito
TX-23289,45926.4235,55667788-9,Mesa 1,Repostería,Waffle con Manjar,2.0,$ 3.200,Crédito
TX-23289,2025-09-26 10:13:47,55667788-9,Mesa 1,sandwicheria,Croissant Mechada Queso,1.0,$ 5.690,Crédito
TX-23289,2025-09-26 10:29:38,55667788-9,Mesa 1,cafes,TE VERDE,1.0,$ 2.100,Crédito
TX-23290,2025-09-26 11:19:48,Consumidor Final,Mesa 3,CAFÉ,mocaccino,1.0,3400,Crédito
TX-23290,2025-09-26 11:19:48,Consumidor Final,Mesa 3,CAFÉ,mocaccino,1.0,3400,Crédito
TX-23290,45926.6507,Consumidor Final,Mesa 3,Bebestible,jugo naranja,2.0,2990,Crédito
TX-23290,2025-09-26 18:36:58,Consumidor Final,Mesa 3,Bebestible,leche platano,1.0,2700,Crédito
TX-23291,2025-09-26 18:49:40,Consumidor Final,Mesa 7,Bebestible,leche platano,1.0,2700,Crédito
TX-23291,2025-09-26 18:53:13,Consumidor Final,Mesa 7,cafes,TE VERDE,1.0,$ 2.100,Crédito
TX-23291,2025-09-26 19:08:40,Consumidor Final,Mesa 7,Cafés,Mochaccino,3.0,3400,Crédito
TX-23292,2025-09-26 19:32:00,Consumidor Final,Mesa 2,Cafe,te blanco,2.0,2300,Débito
TX-23292,2025-09-26 19:55:21,Consumidor Final,Mesa 2,Cafe,CAFÉ LATTE,1.0,3200,Débito
TX-23292,2025-09-26 19:55:27,Consumidor Final,Mesa 2,cafes,cafe latte ,1.0,3200,Débito
TX-23293,2025-09-27 09:00:32,Consumidor Final,Mesa 6,bebestibles,leche platano,1.0,2700,Débito
TX-23293,2025-09-27 09:11:25,Consumidor Final,Mesa 6,Repostería,Waffle con Manjar,1.0,3200,Débito
TX-23293,2025-09-27 09:20:50,Consumidor Final,Mesa 6,Reposteria ,Donas Rellenas,1.0,2200,Débito
TX-23294,45927.3929,Consumidor Final,Mesa 7,Sándwiches,croissant caprese,1.0,4790,Débito
TX-23294,27/09/2025 09:35,Consumidor Final,Mesa 7,CAFÉ,flat white,1.0,3000,Débito
TX-23294,2025-09-27 09:35:13,Consumidor Final,Mesa 7,Repostería,Medialunas,2.0,$ 1.400,Débito
TX-23295,2025-09-27 09:35:39,Consumidor Final,Mesa 4,cafes,espresso doble,1.0,2490,Crédito
TX-23295,45927.4092,Consumidor Final,Mesa 4,cafes,te blanco,1.0,2300,Crédito
TX-23295,2025-09-27 09:56:06,Consumidor Final,Mesa 4,reposteria,WAFFLE MANJAR,2.0,3200,Crédito
TX-23296,2025-09-27 10:00:05,Consumidor Final,Mesa 5,Sandwichería,Mechada Queso,1.0,$ 5.490,Efectivo
TX-23296,2025-09-27 10:04:10,Consumidor Final,Mesa 5,Reposteria ,Medialuna Manjar,2.0,1600,Efectivo
TX-23296,2025-09-27 10:11:23,Consumidor Final,Mesa 5,CAFÉ,te negro,2.0,2100,Efectivo
TX-23297,45927.5077,Consumidor Final,Mesa 7,CAFÉ,cafe latte ,1.0,3200,Crédito
TX-23297,2025-09-27 12:12:45,Consumidor Final,Mesa 7,reposteria,Waffle con Manjar,2.0,$ 3.200,Crédito
TX-23297,45927.5179,Consumidor Final,Mesa 7,Repostería,Medialuna Dulce,3.0,$ 1.400,Crédito
TX-23298,27/09/2025 13:14,11223344-5,Mesa 5,cafes,Capu ,3.0,$ 3.100,Crédito
TX-23298,2025-09-27 14:42:22,11223344-5,Mesa 5,reposteria,WAFFLE MANJAR,1.0,3200,Crédito
TX-23298,2025-09-27 15:04:07,11223344-5,Mesa 5,bebestibles,jugo naranja,1.0,2990,Crédito
TX-23298,2025-09-27 15:04:07,11223344-5,Mesa 5,bebestibles,jugo naranja,1.0,2990,Crédito
TX-23299,2025-09-27 15:56:02,Consumidor Final,Para Llevar,PASTELERIA,donas,2.0,2200,Crédito
TX-23299,27/09/2025 17:06,Consumidor Final,Para Llevar,Cafés,Capu ,1.0,3100,Crédito
TX-23299,2025-09-27 18:02:38,Consumidor Final,Para Llevar,Bebestible,jugo de piña,1.0,2990,Crédito
TX-23300,2025-09-27 18:03:25,Consumidor Final,Mesa 7,Cafe,TE BLANCO,2.0,2300,Débito
TX-23300,2025-09-27 18:09:56,Consumidor Final,Mesa 7,Sandwichería,croissant jq,1.0,$ 4.500,Débito
TX-23300,2025-09-27 18:12:31,Consumidor Final,Mesa 7,Reposteria ,dona rellena,1.0,$ 2.200,Débito
TX-23301,27/09/2025 18:15,Consumidor Final,Para Llevar,cafes,ESPRESSO DOBLE,1.0,2490,Débito
TX-23301,45927.7691,Consumidor Final,Para Llevar,bebestibles,leche platano,1.0,2700,Débito
TX-23301,45927.776,Consumidor Final,Para Llevar,cafes,Espresso Doble,2.0,2490,Débito
TX-23302,2025-09-27 18:40:55,Consumidor Final,Mesa 7,Cafe,TE VERDE,1.0,2100,Crédito
TX-23302,45927.786,Consumidor Final,Mesa 7,Cafe,te blanco,2.0,$ 2.300,Crédito
TX-23302,2025-09-27 18:57:47,Consumidor Final,Mesa 7,cafes,flat white,3.0,3000,Crédito
TX-23303,2025-09-27 18:57:55,Consumidor Final,Mesa 6,Bebestible,Jugo de Piña,2.0,2990,Débito
TX-23303,2025-09-27 18:57:59,Consumidor Final,Mesa 6,Bebestibles,matcha latte,2.0,3600,Débito
TX-23303,2025-09-27 19:04:44,Consumidor Final,Mesa 6,Repostería,Medialuna Dulce ,1.0,1400,Débito
TX-23304,27/09/2025 19:10,Consumidor Final,Para Llevar,cafes,Té Negro,1.0,2100,Débito
TX-23304,2025-09-27 19:13:54,Consumidor Final,Para Llevar,CAFÉ,mocaccino,1.0,$ 3.400,Débito
TX-23304,2025-09-27 19:18:56,Consumidor Final,Para Llevar,Sándwiches,Croissant Mechada Queso,2.0,5690,Débito
TX-23305,2025-09-27 19:19:14,19332554-K,Mesa 8,Repostería,Waffle con Manjar,2.0,3200,Crédito
TX-23305,2025-09-27 19:19:14,19332554-K,Mesa 8,Repostería,Waffle con Manjar,2.0,3200,Crédito
TX-23305,2025-09-27 19:27:09,19332554-K,Mesa 8,reposteria,Donas Rellenas,3.0,2200,Crédito
TX-23305,2025-09-27 19:31:30,19332554-K,Mesa 8,CAFÉ,ESPRESSO DOBLE,1.0,2490,Crédito
TX-23306,2025-09-27 19:51:58,Consumidor Final,Mesa 7,Cafés,MOCA,1.0,3400,Crédito
TX-23306,2025-09-27 19:56:15,Consumidor Final,Mesa 7,PASTELERIA,WAFFLE MANJAR,3.0,3200,Crédito
TX-23306,2025-09-27 19:59:28,Consumidor Final,Mesa 7,BEBIDAS,Jugo de Piña,1.0,$ 2.990,Crédito
TX-23307,2025-09-28 08:01:18,Consumidor Final,Para Llevar,Cafe,te blanco,2.0,2300,Débito
TX-23307,28/09/2025 09:02,Consumidor Final,Para Llevar,Sandwichería,Croissant Jamón Queso,1.0,4500,Débito
TX-23307,2025-09-28 09:07:16,Consumidor Final,Para Llevar,Reposteria ,Muffin de Arándanos,1.0,2100,Débito
TX-23308,45928.3821,Consumidor Final,Mesa 3,Bebestibles,matcha latte,1.0,3600,Transferencia
TX-23308,2025-09-28 09:10:44,Consumidor Final,Mesa 3,Cafés,te blanco,1.0,$ 2.300,Transferencia
TX-23308,45928.3836,Consumidor Final,Mesa 3,Sandwichería,croissant caprese,2.0,4790,Transferencia
TX-23309,2025-09-28 09:13:05,Consumidor Final,Para Llevar,Cafés,TE NEGRO,1.0,2100,Débito
TX-23309,45928.3855,Consumidor Final,Para Llevar,Reposteria ,medialuna,3.0,1400,Débito
TX-23309,2025-09-28 09:19:24,Consumidor Final,Para Llevar,sandwicheria,croissant caprese,1.0,4790,Débito
TX-23310,2025-09-28 09:20:33,12345678-9,Para Llevar,SANDWICH,Croissant Caprese,2.0,4790,Débito
TX-23310,28/09/2025 09:21,12345678-9,Para Llevar,bebestibles,matcha latte,3.0,3600,Débito
TX-23310,2025-09-28 09:21:08,12345678-9,Para Llevar,cafes,Espresso dbl,3.0,2490,Débito
TX-23311,45928.3947,Consumidor Final,Mesa 2,Bebestibles,JUGO NARANJA,1.0,2990,Crédito
TX-23311,2025-09-28 09:31:00,Consumidor Final,Mesa 2,SANDWICH,croissant caprese,1.0,4790,Crédito
TX-23311,2025-09-28 09:35:12,Consumidor Final,Mesa 2,cafes,Espresso dbl,1.0,2490,Crédito
TX-23312,2025-09-28 09:36:36,Consumidor Final,Mesa 8,Sándwiches,Sándwich J/Q,1.0,3800,Débito
TX-23312,2025-09-28 09:46:30,Consumidor Final,Mesa 8,cafes,Espresso Doble,2.0,$ 2.490,Débito
TX-23312,2025-09-28 09:50:04,Consumidor Final,Mesa 8,cafes,Flatwhite,1.0,3000,Débito
TX-23313,28/09/2025 09:51,Consumidor Final,Mesa 6,CAFÉ,cafe latte ,3.0,$ 3.200,Efectivo
TX-23313,2025-09-28 09:55:08,Consumidor Final,Mesa 6,Sándwiches,croissant caprese,3.0,4790,Efectivo
TX-23313,2025-09-28 09:57:26,Consumidor Final,Mesa 6,reposteria,Medialunas Manjar,2.0,1600,Efectivo
TX-23314,2025-09-28 09:58:49,98765432-1,Mesa 5,reposteria,waffle manjar,1.0,3200,Débito
TX-23314,2025-09-28 09:59:37,98765432-1,Mesa 5,PASTELERIA,donas,1.0,2200,Débito
TX-23314,28/09/2025 10:18,98765432-1,Mesa 5,Sandwichería,Sándwich Mechada Queso,1.0,5490,Débito
TX-23315,2025-09-28 10:42:49,Consumidor Final,Mesa 3,cafes,capuccino,2.0,3100,Efectivo
TX-23315,2025-09-28 11:53:32,Consumidor Final,Mesa 3,CAFÉ,FLAT WHITE,1.0,3000,Efectivo
TX-23315,2025-09-28 12:20:19,Consumidor Final,Mesa 3,sandwicheria,CROISSANT CAPRESE,3.0,4790,Efectivo
TX-23316,2025-09-28 12:25:27,Consumidor Final,Mesa 8,Sandwichería,sandwich jamon queso,3.0,3800,Débito
TX-23316,2025-09-28 12:57:42,Consumidor Final,Mesa 8,Cafés,Espresso dbl,1.0,2490,Débito
TX-23316,2025-09-28 13:28:30,Consumidor Final,Mesa 8,Cafe,TE VERDE,1.0,2100,Débito
TX-23317,2025-09-28 14:30:10,Consumidor Final,Mesa 6,cafes,TE BLANCO,1.0,2300,Débito
TX-23317,2025-09-28 14:32:23,Consumidor Final,Mesa 6,CAFÉ,TE BLANCO,1.0,2300,Débito
TX-23317,2025-09-28 14:38:06,Consumidor Final,Mesa 6,Bebestibles,Leche Plátano,1.0,2700,Débito
TX-23318,2025-09-28 16:06:41,Consumidor Final,Para Llevar,bebestibles,LECHE PLATANO,2.0,2700,Débito
TX-23318,45928.6932,Consumidor Final,Para Llevar,reposteria,muffin vainilla,2.0,2100,Débito
TX-23318,2025-09-28 16:46:30,Consumidor Final,Para Llevar,Sándwiches,Sándwich Jamón-Queso,2.0,$ 3.800,Débito
TX-23319,2025-09-28 17:59:14,Consumidor Final,Para Llevar,Bebestible,jugo naranja,3.0,$ 2.990,Débito
TX-23319,2025-09-28 18:03:04,Consumidor Final,Para Llevar,SANDWICH,sandwich jamon queso,1.0,3800,Débito
TX-23319,2025-09-28 18:06:32,Consumidor Final,Para Llevar,bebestibles,MATCHA LATTE,1.0,3600,Débito
TX-23320,2025-09-28 18:09:38,Consumidor Final,Mesa 6,BEBIDAS,Jugo de Arándano,1.0,3100,Efectivo
TX-23320,2025-09-28 18:11:05,Consumidor Final,Mesa 6,Repostería,donas,1.0,2200,Efectivo
TX-23320,28/09/2025 18:11,Consumidor Final,Mesa 6,SANDWICH,croissant caprese,1.0,4790,Efectivo
TX-23321,45928.7596,Consumidor Final,Mesa 6,BEBIDAS,Leche Plátano,1.0,2700,Crédito
TX-23321,2025-09-28 18:19:09,Consumidor Final,Mesa 6,Reposteria ,dona rellena,1.0,2200,Crédito
TX-23321,2025-09-28 18:20:08,Consumidor Final,Mesa 6,Cafe,flat white,1.0,3000,Crédito
TX-23322,2025-09-28 18:26:07,Consumidor Final,Mesa 10,cafes,ESPRESSO DOBLE,3.0,2490,Crédito
TX-23322,2025-09-28 18:47:11,Consumidor Final,Mesa 10,Cafés,Flatwhite,1.0,3000,Crédito
TX-23322,28/09/2025 18:55,Consumidor Final,Mesa 10,Cafés,Capuccino,1.0,3100,Crédito
TX-23323,2025-09-28 19:13:01,16443882-1,Mesa 8,Reposteria ,DONAS RELLENAS,1.0,2200,Débito
TX-23323,2025-09-28 19:33:58,16443882-1,Mesa 8,Bebestible,JUGO NARANJA,3.0,2990,Débito
TX-23323,2025-09-28 19:42:29,16443882-1,Mesa 8,Bebestible,jugo naranja,1.0,2990,Débito
TX-23324,2025-09-28 19:50:16,Consumidor Final,Mesa 5,Sándwiches,Croissant Mechada Queso,1.0,$ 5.690,Débito
TX-23324,2025-09-28 19:50:22,Consumidor Final,Mesa 5,Repostería,Muffin Arandanos ,2.0,2100,Débito
TX-23324,28/09/2025 19:51,Consumidor Final,Mesa 5,Cafe,AMERICANO,1.0,$ 2.200,Débito
TX-23325,45929.3768,Consumidor Final,Mesa 6,Reposteria ,Muffin Arandanos ,1.0,2100,Transferencia
TX-23325,2025-09-29 09:06:58,Consumidor Final,Mesa 6,Bebestible,Té Matcha Latte,1.0,3600,Transferencia
TX-23325,29/09/2025 09:08,Consumidor Final,Mesa 6,Repostería,Waffle con Manjar,1.0,3200,Transferencia
TX-23326,2025-09-29 09:18:28,Consumidor Final,Mesa 2,Reposteria ,Muffin de Vainilla Natural,3.0,2100,Crédito
TX-23326,45929.3885,Consumidor Final,Mesa 2,Sándwiches,CROISSANT MECHADA,1.0,5690,Crédito
TX-23326,2025-09-29 09:23:54,Consumidor Final,Mesa 2,Cafe,Té Negro,1.0,2100,Crédito
TX-23327,2025-09-29 09:29:48,Consumidor Final,Para Llevar,Sandwichería,croissant caprese,2.0,4790,Crédito
TX-23327,2025-09-29 09:33:58,Consumidor Final,Para Llevar,Sándwiches,sandwich mechada queso,3.0,5490,Crédito
TX-23327,2025-09-29 09:34:20,Consumidor Final,Para Llevar,SANDWICH,Croissant Mechada Queso,1.0,5690,Crédito
TX-23328,2025-09-29 09:34:49,Consumidor Final,Para Llevar,PASTELERIA,muffin arandano,2.0,2100,Crédito
TX-23328,29/09/2025 09:40,Consumidor Final,Para Llevar,BEBIDAS,Jugo Naranja Natural,1.0,$ 2.990,Crédito
TX-23328,2025-09-29 09:43:11,Consumidor Final,Para Llevar,Cafés,MOCA,3.0,$ 3.400,Crédito
TX-23329,2025-09-29 09:50:24,Consumidor Final,Mesa 2,Sandwichería,Mechada Queso,1.0,5490,Débito
TX-23329,2025-09-29 09:53:30,Consumidor Final,Mesa 2,SANDWICH,croissant caprese,1.0,4790,Débito
TX-23329,29/09/2025 09:58,Consumidor Final,Mesa 2,Sándwiches,croissant jq,1.0,4500,Débito
TX-23330,2025-09-29 09:58:56,Consumidor Final,Para Llevar,Cafés,TE VERDE,1.0,2100,Débito
TX-23330,2025-09-29 10:01:09,Consumidor Final,Para Llevar,cafes,flat white,3.0,3000,Débito
TX-23330,2025-09-29 10:05:13,Consumidor Final,Para Llevar,Cafe,te blanco,1.0,2300,Débito
TX-23331,45929.4358,55667788-9,Mesa 5,Cafés,capuccino,1.0,3100,Crédito
TX-23331,45929.4359,55667788-9,Mesa 5,reposteria,DONAS RELLENAS,1.0,2200,Crédito
TX-23331,2025-09-29 10:34:16,55667788-9,Mesa 5,cafes,te verde,1.0,$ 2.100,Crédito
TX-23332,2025-09-29 10:40:50,Consumidor Final,Mesa 5,Reposteria ,medialuna,1.0,1400,Débito
TX-23332,2025-09-29 10:51:29,Consumidor Final,Mesa 5,Repostería,Medialuna Manjar,2.0,1600,Débito
TX-23332,2025-09-29 11:13:53,Consumidor Final,Mesa 5,Sandwichería,Sándwich Mechada Queso,2.0,5490,Débito
TX-23333,2025-09-29 11:37:31,Consumidor Final,Mesa 2,Cafés,Cafe Late,3.0,$ 3.200,Débito
TX-23333,2025-09-29 11:58:23,Consumidor Final,Mesa 2,Reposteria ,Donas Rellenas,1.0,2200,Débito
TX-23333,2025-09-29 12:27:05,Consumidor Final,Mesa 2,PASTELERIA,Muffin Arandanos ,1.0,2100,Débito
TX-23334,45929.528,Consumidor Final,Para Llevar,Sandwichería,CROISSANT MECHADA,2.0,5690,Crédito
TX-23334,2025-09-29 12:48:05,Consumidor Final,Para Llevar,Sándwiches,Croissant Mechada Queso,1.0,5690,Crédito
TX-23334,2025-09-29 13:37:10,Consumidor Final,Para Llevar,Sándwiches,Croissant Caprese,1.0,$ 4.790,Crédito
TX-23335,2025-09-29 17:08:09,55667788-9,Para Llevar,SANDWICH,Sándwich Jamón-Queso,1.0,3800,Crédito
TX-23335,29/09/2025 18:04,55667788-9,Para Llevar,SANDWICH,sandwich mechada queso,1.0,5490,Crédito
TX-23335,2025-09-29 18:25:42,55667788-9,Para Llevar,cafes,Té Negro,2.0,2100,Crédito
TX-23336,2025-09-29 18:42:34,Consumidor Final,Mesa 7,CAFÉ,te blanco,1.0,$ 2.300,Crédito
TX-23336,2025-09-29 18:56:25,Consumidor Final,Mesa 7,Cafés,Capuccino,1.0,3100,Crédito
TX-23336,2025-09-29 19:00:18,Consumidor Final,Mesa 7,Sandwichería,Croissant J/Q,2.0,4500,Crédito
TX-23337,29/09/2025 19:04,Consumidor Final,Para Llevar,PASTELERIA,Muffin de Arándanos,,2100,Débito
TX-23337,2025-09-29 19:20:08,Consumidor Final,Para Llevar,Sándwiches,Croissant Jamón Queso,1.0,4500,Débito
TX-23337,2025-09-29 19:24:00,Consumidor Final,Para Llevar,Cafés,Mocaccino,1.0,3400,Débito
TX-23338,2025-09-29 19:25:58,11223344-5,Mesa 9,Bebestible,jugo de piña,1.0,2990,Débito
TX-23338,45929.8163,11223344-5,Mesa 9,Cafés,TE BLANCO,1.0,$ 2.300,Débito
TX-23338,2025-09-29 19:37:22,11223344-5,Mesa 9,Cafés,Mochaccino,1.0,3400,Débito
TX-23339,45929.8256,Consumidor Final,Mesa 8,PASTELERIA,Medialunas Manjar,1.0,1600,Crédito
TX-23339,2025-09-29 19:51:31,Consumidor Final,Mesa 8,Cafe,te verde,1.0,2100,Crédito
